iteration  score
0     0.4411931037902832
20     0.47110992670059204
40     0.2857123613357544
60     0.2383323758840561
80     0.1966431736946106
100     0.2365712672472
120     0.24208614230155945
140     0.20849347114562988
160     0.2235669046640396
180     0.17310044169425964
200     0.19406379759311676
220     0.166777104139328
240     0.17917500436306
260     0.16070948541164398
280     0.18816149234771729
300     0.18878453969955444
320     0.17392057180404663
340     0.14821499586105347
360     0.15977774560451508
380     0.17094020545482635
400     0.16040867567062378
420     0.17227578163146973
440     0.1835392415523529
460     0.1891493797302246
480     0.1472807228565216
500     0.15913257002830505
520     0.1992851048707962
540     0.18015313148498535
560     0.17704066634178162
580     0.1630704253911972
600     0.16597965359687805
620     0.15984103083610535
640     0.15654194355010986
660     0.15453863143920898
680     0.16836044192314148
700     0.16267794370651245
720     0.1745486557483673
740     0.17387345433235168
760     0.15834251046180725
780     0.14188511669635773
800     0.18397311866283417
820     0.1529555320739746
840     0.16446012258529663
860     0.18570862710475922
880     0.17994695901870728
900     0.15297254920005798
920     0.16377496719360352
940     0.1816284954547882
960     0.16601680219173431
980     0.14537160098552704
1000     0.15950477123260498
1020     0.16002178192138672
1040     0.16357986629009247
1060     0.15642213821411133
1080     0.13357090950012207
1100     0.1293736696243286
1120     0.17686304450035095
1140     0.1761581003665924
1160     0.16659587621688843
1180     0.1664048135280609
1200     0.15191560983657837
1220     0.12647917866706848
1240     0.1456417590379715
1260     0.15551616251468658
1280     0.17861217260360718
1300     0.17357191443443298
1320     0.1718236207962036
1340     0.14884354174137115
1360     0.1607341319322586
1380     0.14848248660564423
1400     0.15012380480766296
1420     0.14583095908164978
1440     0.15313562750816345
1460     0.17336657643318176
1480     0.12535877525806427
1500     0.15304350852966309
1520     0.1652792990207672
1540     0.1595257669687271
1560     0.1751367151737213
1580     0.17268869280815125
1600     0.16072727739810944
1620     0.17384742200374603
1640     0.14122918248176575
1660     0.16096869111061096
1680     0.15269804000854492
1700     0.1507394164800644
1720     0.18742723762989044
1740     0.15665534138679504
1760     0.17778994143009186
1780     0.18996289372444153
1800     0.180486261844635
1820     0.1338185966014862
1840     0.14331407845020294
1860     0.14466145634651184
1880     0.1306919902563095
1900     0.16946247220039368
1920     0.14979417622089386
1940     0.15155918896198273
1960     0.1623247116804123
1980     0.15033166110515594
2000     0.1560315638780594
2020     0.13673125207424164
2040     0.14006038010120392
2060     0.13862332701683044
2080     0.16721037030220032
2100     0.13905557990074158
2120     0.15445353090763092
2140     0.16308234632015228
2160     0.1724318563938141
2180     0.1663127839565277
2200     0.19194459915161133
2220     0.11169549822807312
2240     0.16820666193962097
2260     0.1465386599302292
2280     0.13768373429775238
2300     0.163951113820076
2320     0.15140724182128906
2340     0.14466752111911774
2360     0.14456409215927124
2380     0.14329054951667786
2400     0.18611815571784973
2420     0.14818605780601501
2440     0.12847864627838135
2460     0.15394248068332672
2480     0.15964478254318237
2500     0.15119385719299316
2520     0.12468262016773224
2540     0.15686100721359253
2560     0.1483665555715561
2580     0.145083487033844
2600     0.15687605738639832
2620     0.16964831948280334
2640     0.16162440180778503
2660     0.15786466002464294
2680     0.1562052071094513
2700     0.16355040669441223
2720     0.1733212023973465
2740     0.1780218929052353
2760     0.14867812395095825
2780     0.15510621666908264
2800     0.17301951348781586
2820     0.14856001734733582
2840     0.15291553735733032
2860     0.13646593689918518
2880     0.1639862358570099
2900     0.1603805422782898
2920     0.148389995098114
2940     0.18104074895381927
2960     0.11707859486341476
2980     0.14885790646076202
3000     0.14620405435562134
3020     0.15954770147800446
3040     0.15538762509822845
3060     0.14860299229621887
3080     0.13210932910442352
3100     0.1506395787000656
3120     0.12782259285449982
3140     0.15616750717163086
3160     0.13641618192195892
3180     0.1565580666065216
3200     0.16255830228328705
3220     0.15038523077964783
3240     0.167317196726799
3260     0.1656462848186493
3280     0.1543632447719574
3300     0.16858777403831482
3320     0.1438581794500351
3340     0.17060883343219757
3360     0.1529054343700409
3380     0.1561506986618042
3400     0.1352115273475647
3420     0.15147145092487335
3440     0.13438208401203156
3460     0.1215960681438446
3480     0.15995389223098755
3500     0.1697065681219101
3520     0.13694539666175842
3540     0.13265004754066467
3560     0.14765331149101257
