Generation	Fitness	ShootingFitness	AimingFitness	Shots	Misses	WrongReloads
288	413.808249	353.666667333	60.141582	865.666666667	158.333333333	11.0	
289	409.319328	350.666668333	58.6526596667	851.666666667	150.333333333	14.3333333333	
290	402.319868333	344.833331333	57.486537	833.666666667	144.0	16.0	
291	404.604588333	344.500000667	60.1045873333	856.666666667	167.666666667	13.3333333333	
292	410.621466667	350.999999667	59.621467	867.0	165.0	13.0	
293	412.379479333	350.666666	61.712814	853.0	151.666666667	9.0	
294	402.090731333	341.000000667	61.0907306667	877.0	195.0	10.3333333333	
295	413.700727	353.999998	59.7007293333	865.0	157.0	11.3333333333	
296	403.558026667	342.166666667	61.3913593333	854.333333333	170.0	6.66666666667	
297	411.891437667	347.833331667	64.058106	840.333333333	144.666666667	9.33333333333	
298	406.800309667	345.000001667	61.800308	841.666666667	151.666666667	7.66666666667	
299	413.653841667	350.999998667	62.653843	851.666666667	149.666666667	13.3333333333	
300	416.476374	354.999999667	61.4763743333	853.333333333	143.333333333	12.0	
301	410.898917	350.66667	60.2322466667	901.0	199.666666667	8.66666666667	
302	420.392970667	358.000001333	62.392969	866.666666667	150.666666667	10.3333333333	
