Generation	Fitness	ShootingFitness	AimingFitness	Shots	Misses	WrongReloads
28	78.585561	36.5	42.085561	600.0	527.0	0.0	
29	77.6051946667	37.1666663333	40.4385283333	600.0	525.666666667	0.0	
30	79.766691	35.333333	44.4333576667	600.0	529.333333333	0.333333333333	
31	82.937848	35.833333	47.104515	600.0	528.333333333	0.0	
32	83.3044176667	38.333333	44.9710846667	600.0	523.333333333	0.0	
33	79.4085503333	37.6666666667	41.741884	600.0	524.666666667	0.0	
34	84.8282406667	40.166667	44.6615736667	600.0	519.666666667	0.0	
35	84.002582	38.666667	45.3359153333	600.0	522.666666667	0.0	
36	91.898227	48.0000003333	43.8982266667	661.666666667	565.666666667	4.0	
37	92.520578	47.1666666667	45.3539113333	521.666666667	427.333333333	24.3333333333	
38	94.0459243333	49.3333323333	44.712592	664.666666667	566.0	3.0	
39	92.2616403333	49.166667	43.0949736667	646.333333333	548.0	4.66666666667	
40	94.5930553333	53.666666	40.926389	682.0	574.666666667	1.66666666667	
41	94.178433	45.5000003333	48.6784326667	552.333333333	461.333333333	31.0	
42	94.9914976667	51.5000003333	43.4914973333	657.0	554.0	3.33333333333	
43	91.7503493333	49.000001	42.7503486667	686.666666667	588.666666667	2.33333333333	
44	90.2285276667	48.6666673333	41.5618603333	616.0	518.666666667	2.0	
45	95.086698	50.4999996667	44.5866986667	676.0	575.0	2.66666666667	
46	94.685414	50.1666663333	44.5187476667	690.333333333	590.0	2.66666666667	
47	96.8351206667	52.333333	44.5017873333	683.333333333	578.666666667	2.0	
48	96.039808	53.1666666667	42.873141	664.666666667	558.333333333	2.33333333333	
49	104.333937	58.4999996667	45.833937	677.0	560.0	3.33333333333	
50	100.425886	58.6666666667	41.7592193333	689.333333333	572.0	3.0	
51	101.973535333	56.333333	45.6402023333	692.0	579.333333333	3.0	
52	99.2066156667	55.8333333333	43.3732823333	648.0	536.333333333	4.33333333333	
53	98.6899906667	54.6666666667	44.023324	659.0	549.666666667	2.33333333333	
54	102.434610667	62.5	39.934611	720.666666667	595.666666667	0.333333333333	
55	100.631629	55.5000003333	45.1316286667	674.0	563.0	3.66666666667	
56	106.749239667	63.0000006667	43.749239	696.333333333	570.333333333	1.0	
57	107.25932	63.5	43.7593196667	736.0	609.0	0.333333333333	
58	100.601867333	58.333334	42.2685336667	718.666666667	602.0	0.666666666667	
59	103.153382667	57.333333	45.82005	711.0	596.333333333	3.0	
60	109.435873	65.5	43.9358733333	694.333333333	563.333333333	3.33333333333	
61	105.781184333	57.6666656667	48.1145183333	685.0	569.666666667	2.33333333333	
62	115.175745333	64.8333333333	50.3424113333	735.666666667	606.0	2.0	
63	119.353808667	75.166667	44.1871416667	711.0	560.666666667	3.33333333333	
64	110.197351333	67.0000006667	43.1973506667	758.0	624.0	0.666666666667	
65	104.365873333	61.8333336667	42.5325396667	729.666666667	606.0	1.66666666667	
66	117.065208667	72.166667	44.8985413333	730.666666667	586.333333333	3.66666666667	
67	103.441816333	60.666666	42.7751503333	692.333333333	571.0	3.0	
68	106.555385	61.666667	44.888718	700.333333333	577.0	2.66666666667	
69	117.535336	71.8333336667	45.7020023333	740.0	596.333333333	2.33333333333	
70	118.833210333	73.8333323333	44.9998773333	724.0	576.333333333	2.66666666667	
71	107.04189	60.1666676667	46.8752223333	719.333333333	599.0	2.0	
72	108.778257	61.166667	47.6115896667	717.333333333	595.0	1.33333333333	
73	111.453304333	67.5	43.9533043333	718.333333333	583.333333333	2.0	
74	113.660757667	65.9999996667	47.6607583333	684.0	552.0	4.0	
75	117.084415333	71.0000006667	46.0844146667	699.333333333	557.333333333	3.66666666667	
76	107.048625	62.4999996667	44.5486256667	736.333333333	611.333333333	2.0	
77	113.025785	68.333334	44.6924513333	714.0	577.333333333	1.33333333333	
78	114.354613667	68.0000003333	46.3546133333	717.333333333	581.333333333	5.33333333333	
79	115.897755333	67.833333	48.064422	711.0	575.333333333	3.0	
80	107.031159667	61.0000006667	46.031159	718.0	596.0	2.66666666667	
81	112.509925333	65.8333336667	46.6765916667	666.333333333	534.666666667	3.0	
82	109.624795333	58.5000006667	51.1247946667	627.666666667	510.666666667	4.33333333333	
83	112.966342333	67.8333343333	45.1330076667	652.666666667	517.0	2.66666666667	
84	113.692187	65.666667	48.02552	649.0	517.666666667	3.33333333333	
85	106.643912	63.1666663333	43.4772456667	642.0	515.666666667	2.66666666667	
86	107.770644667	63.333333	44.437312	661.333333333	534.666666667	3.33333333333	
87	121.513005333	74.666667	46.8463383333	623.666666667	474.333333333	4.33333333333	
88	110.165437667	60.833333	49.332105	671.0	549.333333333	1.0	
89	111.898157333	65.8333326667	46.0648246667	670.666666667	539.0	2.0	
90	111.846021667	65.666667	46.1793546667	676.333333333	545.0	1.33333333333	
91	109.106653333	59.0000003333	50.106653	646.0	528.0	2.66666666667	
92	106.757922	62.9999996667	43.7579223333	638.666666667	512.666666667	1.66666666667	
93	105.56918	58.500001	47.0691793333	658.333333333	541.333333333	3.33333333333	
94	111.216195667	65.3333326667	45.8828633333	650.333333333	519.666666667	1.66666666667	
95	123.480473	73.6666666667	49.8138063333	649.666666667	502.333333333	2.33333333333	
96	113.109268667	64.0	49.109269	632.333333333	504.333333333	3.0	
97	110.45697	67.9999996667	42.4569703333	653.333333333	517.333333333	2.33333333333	
98	110.101277333	64.4999996667	45.6012776667	651.666666667	522.666666667	1.0	
99	111.144745667	64.9999996667	46.144746	658.333333333	528.333333333	2.66666666667	
100	109.744291667	63.3333326667	46.4109586667	651.333333333	524.666666667	2.0	
101	117.241241333	69.4999996667	47.7412413333	654.0	515.0	2.33333333333	
102	121.117912667	72.3333336667	48.7845786667	653.666666667	509.0	2.66666666667	
103	122.092203333	73.4999996667	48.592204	634.333333333	487.333333333	2.66666666667	
104	119.533021667	74.500001	45.0330206667	633.666666667	484.666666667	10.0	
105	122.139026	77.333334	44.8056923333	640.333333333	485.666666667	3.0	
106	115.928603	74.166666	41.7619373333	581.333333333	433.0	17.6666666667	
107	119.099674667	74.6666676667	44.433007	563.666666667	414.333333333	16.6666666667	
108	120.312416667	73.9999996667	46.312417	641.333333333	493.333333333	3.66666666667	
109	122.822975667	76.0000006667	46.822976	619.0	467.0	4.66666666667	
110	118.815497667	71.3333343333	47.4821633333	567.333333333	424.666666667	5.33333333333	
111	111.025735	64.666667	46.359068	640.333333333	511.0	3.0	
