Generation	Fitness	Shooting fitness	Aiming fitness	Shots	Misses	Wrong reloads
113	97.365996	44.500000	52.865995	600	511	0
114	101.513853	48.000000	53.513853	600	504	0
115	116.311934	75.000000	41.311934	565	415	29
116	128.243156	89.999999	38.243157	620	440	17
117	107.402270	70.000001	37.402269	555	415	32
118	111.275054	70.000000	41.275054	511	371	30
119	115.534315	73.500000	42.034315	586	439	15
120	94.040966	55.000001	39.040966	482	372	31
121	125.917877	85.000000	40.917877	629	459	20
122	105.981666	65.000000	40.981666	544	414	20
123	111.856729	72.499998	39.356731	582	437	17
124	115.192021	74.500000	40.692021	529	380	21
125	111.070033	69.999999	41.070034	489	349	36
126	118.392952	60.999999	57.392953	599	477	0
127	120.029564	80.000001	40.029564	576	416	29
128	108.776752	48.000000	60.776752	600	504	0
129	119.674609	63.499999	56.174610	600	473	0
130	118.749631	62.000000	56.749630	600	476	0
131	120.287651	63.500000	56.787651	600	473	0
132	111.360186	53.999999	57.360187	600	492	0
133	117.582727	63.499999	54.082728	600	473	0
134	112.914119	57.000000	55.914119	600	486	0
135	119.280399	65.000000	54.280399	600	470	0
136	122.288105	61.999999	60.288106	600	476	0
137	131.884529	93.000001	38.884528	624	438	30
138	110.639074	58.500000	52.139074	600	483	0
139	122.167532	84.999999	37.167533	725	555	19
140	114.623660	56.999999	57.623661	600	486	0
141	109.364900	57.500000	51.864900	600	485	0
142	117.329788	65.000001	52.329787	600	470	0
143	125.311286	85.499999	39.811286	636	465	19
144	123.469144	85.000000	38.469144	636	466	17
145	112.866592	63.499999	49.366593	600	473	0
146	110.773311	62.000000	48.773311	600	476	0
147	108.694124	54.999999	53.694125	600	490	0
148	113.380968	59.500001	53.880967	600	481	0
149	116.458625	60.000000	56.458626	600	480	0
150	113.471656	58.000000	55.471656	600	484	0
151	113.474449	62.000000	51.474449	600	476	0
152	123.196453	85.500000	37.696453	696	525	21
153	128.660540	70.000000	58.660541	600	460	0
154	121.715010	82.500000	39.215010	715	550	8
155	111.927153	54.999999	56.927154	600	490	0
156	115.220367	60.499999	54.720368	600	479	0
157	110.193929	69.999999	40.193930	499	359	31
158	125.083171	68.500000	56.583171	630	493	0
159	120.012020	64.000000	56.012020	600	472	0
160	123.289078	62.499999	60.789079	617	492	0
161	120.702778	58.499999	62.202779	600	483	0
162	112.809362	55.499999	57.309363	599	488	0
163	115.783031	64.499998	51.283033	607	478	0
164	119.447367	57.500000	61.947366	630	515	0
165	113.018125	74.999999	38.018127	655	505	18
166	120.200831	57.000001	63.200831	608	494	0
167	141.293268	89.499999	51.793269	621	442	0
168	137.160583	83.500000	53.660583	631	464	0
169	136.507206	84.000000	52.507206	629	461	0
170	139.271963	84.000000	55.271963	600	432	1
171	160.316223	111.499999	48.816224	910	687	3
172	156.903975	110.000000	46.903975	790	570	5
173	177.656317	127.000002	50.656315	803	549	2
174	202.246313	147.499999	54.746314	905	610	1
175	177.062930	129.500000	47.562931	845	586	1
176	194.932198	140.999999	53.932198	932	650	3
177	186.981664	130.000001	56.981664	860	600	1
178	193.253392	142.999999	50.253392	945	659	1
179	185.793423	134.000000	51.793423	834	566	2
180	176.949706	124.000001	52.949705	844	596	4
181	197.511002	146.999999	50.511003	842	548	1
182	196.208684	142.000000	54.208683	900	616	3
183	196.872767	145.499999	51.372768	880	589	1
184	206.961664	152.000001	54.961663	965	661	6
185	218.768527	163.500002	55.268525	895	568	3
186	209.464227	152.499999	56.964228	923	618	1
187	221.960593	166.000000	55.960593	846	514	2
188	212.631575	155.999999	56.631576	953	641	5
189	220.691310	167.000002	53.691307	965	631	3
190	225.609733	167.500001	58.109732	941	606	2
191	241.779073	184.499998	57.279075	968	599	3
192	263.274493	202.500003	60.774489	981	576	1
193	223.575504	168.500001	55.075502	942	605	4
194	216.656407	165.500000	51.156407	930	599	3
195	222.045118	166.500000	55.545118	1,013	680	1
196	234.402088	177.499999	56.902088	953	598	2
197	212.397948	160.500001	51.897947	880	559	0
198	206.143031	151.500001	54.643030	965	662	3
199	253.739522	197.000003	56.739519	1,008	614	3
200	225.472660	171.500002	53.972658	919	576	2
201	223.419901	166.499999	56.919901	869	536	2
202	214.930219	158.000001	56.930218	929	613	2
203	220.521799	164.499999	56.021800	935	606	2
204	224.337247	168.500000	55.837247	1,001	664	3
205	226.540528	170.499999	56.040528	904	563	3
206	222.989221	164.499999	58.489222	928	599	1
207	250.690257	196.500001	54.190255	967	574	2
208	243.367040	183.999998	59.367042	974	606	3
209	249.060147	196.999999	52.060148	969	575	0
210	235.833377	176.500001	59.333376	894	541	4
211	219.338180	161.500000	57.838180	853	530	3
212	216.288833	160.500001	55.788832	940	619	0
213	236.960773	180.000000	56.960773	898	538	4
214	231.289231	174.500001	56.789230	909	560	5
215	227.943180	171.000001	56.943179	957	615	2
216	231.775787	175.000000	56.775787	881	531	2
217	224.302921	172.499999	51.802922	870	525	4
218	226.978116	168.500000	58.478116	934	597	2
219	221.556933	166.500003	55.056930	931	598	2
220	217.534673	160.500002	57.034671	934	613	1
221	230.894766	173.999998	56.894769	966	618	1
222	211.766828	156.499999	55.266828	885	572	2
223	236.589014	179.999998	56.589016	926	566	5
224	230.881682	171.999999	58.881682	944	600	2
225	222.028249	169.000002	53.028247	976	638	4
226	220.757836	169.000003	51.757833	858	520	1
227	212.930140	154.000002	58.930138	957	649	2
228	256.237691	201.500001	54.737690	951	548	2
229	221.606124	164.999998	56.606126	954	624	2
230	245.160177	189.000001	56.160176	956	578	2
231	225.892652	171.499996	54.392656	901	558	3
232	215.640566	164.000001	51.640565	886	558	5
233	228.498922	171.499998	56.998924	894	551	3
234	222.724347	167.500000	55.224346	870	535	0
235	235.649018	179.000003	56.649015	865	507	1
236	232.102998	176.499998	55.603000	954	601	0
237	230.040733	172.999999	57.040734	930	584	5
238	230.201997	173.500000	56.701997	944	597	2
239	213.568153	155.499999	58.068154	872	561	0
240	218.929324	160.500000	58.429324	949	628	1
241	216.120438	158.499998	57.620440	906	589	3
242	223.573325	169.000001	54.573323	890	552	6
243	230.983759	175.000001	55.983757	910	560	0
244	217.115188	163.499999	53.615190	928	601	2
245	214.141382	161.000000	53.141382	949	627	2
246	231.725330	176.499999	55.225331	920	567	2
247	231.735717	173.000000	58.735716	956	610	2
248	230.771821	171.000000	59.771820	968	626	0
249	217.812715	162.499998	55.312716	897	572	4
250	228.887605	173.999999	54.887607	909	561	1
251	221.162165	168.000000	53.162165	852	516	3
252	235.424686	178.499998	56.924688	943	586	3
253	226.888940	171.499999	55.388942	898	555	3
254	224.817066	167.000002	57.817063	937	603	1
255	225.672800	166.500002	59.172798	942	609	2
256	233.573402	172.499999	61.073403	982	637	3
257	234.510143	178.000000	56.510142	963	607	0
258	229.930697	171.500001	58.430696	988	645	1
259	222.321983	166.999999	55.321984	922	588	2
260	230.852328	175.499997	55.352331	860	509	3
261	233.955318	177.499999	56.455318	892	537	1
262	234.091660	178.500001	55.591660	963	606	2
263	237.948827	182.500004	55.448823	893	528	5
