Generation	Fitness	ShootingFitness	AimingFitness	Shots	Misses	WrongReloads
29	62.332557	10.1666666667	52.1658903333	519.666666667	499.333333333	9.0	
30	60.1918526667	8.66666666667	51.525186	571.333333333	554.0	3.66666666667	
31	63.812045	10.1666666667	53.6453783333	644.333333333	624.0	0.666666666667	
32	64.5310946667	10.0	54.5310946667	554.666666667	534.666666667	12.3333333333	
33	66.7317363333	12.5	54.231736	517.333333333	492.333333333	16.0	
34	65.621622	13.5000003333	52.1216216667	610.666666667	583.666666667	7.66666666667	
35	68.1076563333	12.6666673333	55.4409893333	617.333333333	592.0	1.0	
36	68.014383	13.1666666667	54.8477163333	640.333333333	614.0	4.33333333333	
37	67.7026266667	11.6666666667	56.03596	606.333333333	583.0	7.0	
38	70.3377066667	13.8333333333	56.5043733333	599.0	571.333333333	9.33333333333	
39	73.671553	15.1666666667	58.5048866667	589.666666667	559.333333333	11.3333333333	
40	74.4606726667	17.0	57.4606726667	592.666666667	558.666666667	11.0	
41	80.3950853333	21.1666663333	59.2284186667	613.0	570.666666667	5.33333333333	
42	76.7853813333	18.333333	58.452048	616.0	579.333333333	0.0	
43	76.3125216667	15.1666663333	61.1458556667	557.333333333	527.0	12.3333333333	
44	75.2298246667	17.6666673333	57.5631573333	573.0	537.666666667	10.6666666667	
45	76.4177796667	18.666666	57.751113	610.0	572.666666667	8.66666666667	
46	74.3706046667	15.9999996667	58.3706046667	587.333333333	555.333333333	11.6666666667	
47	77.9065743333	18.4999993333	59.4065753333	594.666666667	557.666666667	8.0	
48	78.0131403333	20.0	58.0131403333	582.666666667	542.666666667	7.33333333333	
49	76.515644	17.6666666667	58.848977	587.0	551.666666667	9.66666666667	
50	74.760226	17.3333336667	57.4268926667	589.333333333	554.666666667	9.66666666667	
51	79.4177346667	19.166667	60.2510676667	604.666666667	566.333333333	8.33333333333	
52	78.662529	18.3333336667	60.3291953333	561.666666667	525.0	2.0	
53	78.2800683333	20.9999993333	57.2800683333	602.333333333	560.333333333	1.66666666667	
54	82.3194993333	22.833334	59.4861653333	589.0	543.333333333	0.0	
55	81.0800606667	21.333333	59.7467273333	641.0	598.333333333	0.0	
56	84.754745	21.3333336667	63.4214113333	643.666666667	601.0	0.0	
57	80.666173	22.4999993333	58.1661733333	619.0	574.0	0.0	
58	83.1613103333	22.6666666667	60.494644	594.333333333	549.0	0.0	
59	81.2446996667	21.0000003333	60.2446993333	577.0	535.0	0.0	
60	85.2331596667	23.5000003333	61.73316	639.0	592.0	0.0	
61	83.828167	23.4999993333	60.3281676667	602.666666667	555.666666667	2.0	
62	81.837874	21.1666666667	60.6712073333	592.666666667	550.333333333	0.0	
63	83.5733216667	23.0	60.5733216667	626.666666667	580.666666667	0.0	
64	82.867028	20.333333	62.5336943333	584.666666667	544.0	0.0	
65	79.4148	19.6666666667	59.748133	603.333333333	564.0	0.333333333333	
66	80.6878093333	19.8333333333	60.8544763333	626.0	586.333333333	0.0	
67	83.5648566667	21.0	62.5648566667	595.0	553.0	0.0	
68	83.5386856667	23.5000003333	60.0386853333	614.666666667	567.666666667	0.0	
69	84.8857996667	24.5000003333	60.385799	596.666666667	547.666666667	0.0	
70	83.1974186667	20.6666666667	62.530752	616.333333333	575.0	0.0	
71	86.218662	23.5000003333	62.7186616667	624.0	577.0	0.0	
72	83.681855	20.333333	63.3485216667	610.666666667	570.0	0.0	
73	81.3450266667	19.8333333333	61.5116933333	569.0	529.333333333	0.0	
74	83.8056316667	20.9999996667	62.8056316667	654.666666667	612.666666667	2.0	
75	86.811502	25.6666666667	61.144835	645.666666667	594.333333333	1.66666666667	
76	86.1666783333	24.3333336667	61.8333446667	638.666666667	590.0	1.0	
77	86.107224	24.1666663333	61.9405573333	647.333333333	599.0	0.0	
78	90.1753916667	27.3333333333	62.8420576667	686.333333333	631.666666667	2.33333333333	
79	86.7041543333	24.3333336667	62.3708206667	651.0	602.333333333	2.33333333333	
80	88.076506	27.5	60.5765056667	635.0	580.0	3.66666666667	
81	88.3495083333	27.5	60.8495083333	640.333333333	585.333333333	8.33333333333	
82	88.000669	24.6666666667	63.3340023333	632.333333333	583.0	0.0	
83	91.5748516667	28.1666666667	63.408185	678.333333333	622.0	1.0	
