Generation	Fitness	ShootingFitness	AimingFitness	Shots	Misses	WrongReloads
190	75.8715603333	20.8333333333	55.0382273333	645.0	603.333333333	10.0	
191	75.70816	20.5	55.2081596667	653.666666667	612.666666667	9.66666666667	
192	80.4309123333	24.6666666667	55.7642456667	657.0	607.666666667	14.3333333333	
193	77.3833593333	21.8333336667	55.5500256667	675.0	631.333333333	8.66666666667	
194	79.726015	21.6666666667	58.0593483333	667.0	623.666666667	9.33333333333	
195	78.4444886667	24.6666666667	53.7778223333	684.0	634.666666667	12.6666666667	
196	79.1229823333	21.8333333333	57.2896493333	691.333333333	647.666666667	12.0	
197	80.7912786667	21.9999996667	58.7912793333	716.0	672.0	7.66666666667	
198	81.6943043333	25.5000003333	56.1943043333	710.333333333	659.333333333	9.0	
199	76.7586736667	20.5	56.2586736667	579.0	538.0	14.3333333333	
200	77.0755276667	21.9999996667	55.0755276667	682.333333333	638.333333333	9.33333333333	
201	79.8454123333	21.3333326667	58.5120796667	654.666666667	612.0	11.3333333333	
202	75.4172453333	18.8333336667	56.5839116667	637.0	599.333333333	8.66666666667	
203	82.463413	21.5	60.9634126667	591.333333333	548.333333333	14.0	
204	81.655723	25.0000003333	56.655723	675.0	625.0	10.0	
205	79.7313793333	23.333333	56.3980466667	677.0	630.333333333	11.0	
206	81.0186973333	24.333333	56.6853643333	688.0	639.333333333	7.66666666667	
207	82.919091	25.3333336667	57.5857576667	723.0	672.333333333	4.0	
208	80.172482	23.3333333333	56.8391486667	696.0	649.333333333	9.66666666667	
209	80.6589796667	23.9999993333	56.6589803333	642.333333333	594.333333333	11.6666666667	
210	79.968625	22.3333333333	57.635292	698.333333333	653.666666667	8.33333333333	
211	83.9953463333	25.8333333333	58.162013	742.333333333	690.666666667	6.0	
212	83.9598273333	27.8333326667	56.1264946667	826.0	770.333333333	5.0	
213	85.638744	28.5000003333	57.138744	832.333333333	775.333333333	6.33333333333	
214	82.1966683333	24.166667	58.0300013333	763.666666667	715.333333333	5.0	
