Generation	Fitness	Shooting fitness	Aiming fitness	Shots	Misses	Wrong reloads
68	79.855716	37.500000	42.355716	600	525	0
69	77.646166	32.500001	45.146165	408	343	19
70	101.806532	65.000000	36.806532	333	203	21
71	120.402182	80.000001	40.402182	370	210	27
72	98.648153	55.500000	43.148154	303	192	30
73	105.774086	70.000001	35.774086	323	183	22
74	97.066869	55.500000	41.566870	276	165	36
75	117.599973	80.000000	37.599973	399	239	40
76	105.782695	68.500000	37.282695	352	215	61
77	125.852054	86.499999	39.352055	409	236	27
78	103.495275	64.500000	38.995275	370	241	31
79	122.375899	80.500000	41.875899	530	369	54
80	115.688339	77.999998	37.688341	482	326	42
81	112.306806	72.000000	40.306806	389	245	64
82	117.438112	80.000000	37.438112	389	229	72
83	142.282760	100.500001	41.782759	460	259	44
84	124.812703	84.500001	40.312702	417	248	51
85	181.050355	138.000000	43.050355	613	337	15
86	191.287291	150.000002	41.287288	604	304	11
87	177.555774	130.000000	47.555774	545	285	27
88	190.770974	148.000000	42.770974	542	246	48
89	193.169510	150.000001	43.169508	565	265	30
90	176.601868	130.999999	45.601869	475	213	27
91	208.335754	167.000000	41.335753	703	369	27
92	227.939178	175.000003	52.939176	604	254	19
93	194.556930	150.000000	44.556929	549	249	47
94	227.303802	177.000002	50.303799	557	203	33
95	203.100964	155.500002	47.600962	628	317	28
96	230.600508	180.000000	50.600508	635	275	27
97	244.809409	194.999999	49.809410	618	228	17
98	254.363881	207.499998	46.863883	719	304	21
99	235.013531	182.999999	52.013532	714	348	17
100	287.798720	235.000003	52.798717	799	329	13
101	225.810609	184.999999	40.810611	707	337	39
102	251.345901	204.499997	46.845904	738	329	21
103	251.535703	202.000000	49.535703	779	375	4
104	266.608318	216.499998	50.108320	781	348	13
105	254.873757	202.500000	52.373757	778	373	3
106	274.655970	217.000001	57.655969	714	280	10
107	284.444564	235.500000	48.944564	889	418	6
108	307.418321	258.000003	49.418319	938	422	3
109	288.395047	231.499999	56.895048	895	432	11
110	307.886966	251.499998	56.386968	897	394	6
111	326.438255	275.000000	51.438256	974	424	5
112	293.206561	241.500000	51.706561	962	479	5
113	289.303806	238.500001	50.803805	889	412	5
114	305.605776	257.000001	48.605775	876	362	9
115	347.476830	292.000001	55.476830	1,093	509	3
116	343.681425	289.500000	54.181425	952	373	15
117	308.223051	255.000000	53.223051	1,007	497	10
118	319.299108	266.500001	52.799107	922	389	7
119	326.437674	281.500001	44.937673	973	410	4
120	344.588364	285.500000	59.088364	1,033	462	5
121	320.763275	268.500000	52.263276	990	453	8
122	323.992950	275.000000	48.992950	1,020	470	5
123	331.965392	274.999999	56.965393	920	370	3
124	333.619472	288.000000	45.619472	978	402	3
125	333.521571	280.000002	53.521569	990	430	12
126	338.818618	279.000000	59.818619	907	349	17
127	348.186589	296.999998	51.186591	981	387	12
128	328.489070	280.000003	48.489068	893	333	7
129	352.110046	297.000002	55.110044	1,000	406	11
130	379.775762	323.999998	55.775764	1,076	428	8
131	346.106709	290.499997	55.606712	918	337	8
132	360.348520	304.000000	56.348520	1,021	413	11
133	331.253371	278.000002	53.253369	936	380	11
134	354.311308	306.999997	47.311311	1,144	530	4
135	391.912971	333.499998	58.412973	1,077	410	8
136	368.396650	310.499999	57.896650	934	313	10
137	368.582592	313.500003	55.082589	1,005	378	7
138	342.802438	289.500000	53.302438	978	399	7
139	353.458061	297.500004	55.958057	992	397	9
140	339.971730	286.500000	53.471730	931	358	14
141	355.493151	301.499999	53.993152	1,023	420	7
142	352.797990	300.500000	52.297991	953	352	13
143	349.033729	293.500001	55.533728	989	402	13
144	330.620516	277.999999	52.620517	944	388	12
145	370.068770	310.499999	59.568771	991	370	13
146	332.429839	280.000001	52.429838	978	418	8
147	334.708541	282.000000	52.708541	940	376	11
148	326.525050	275.000000	51.525050	912	362	14
149	346.989253	294.999997	51.989256	963	373	8
150	385.129381	326.499998	58.629383	1,009	356	13
151	352.036307	296.500000	55.536308	1,012	419	9
152	344.292417	293.500002	50.792415	1,003	416	10
153	358.006963	301.000003	57.006961	955	353	10
154	340.084931	289.500002	50.584930	1,051	472	8
155	376.062858	311.499998	64.562859	954	331	9
156	389.126342	328.000002	61.126340	972	316	14
157	377.403421	320.500000	56.903422	1,001	360	10
158	354.482268	296.499999	57.982269	1,038	445	8
159	375.686023	321.500000	54.186023	963	320	11
160	359.375476	308.500001	50.875475	946	329	7
161	349.725087	293.999997	55.725090	999	411	11
162	366.677562	310.000002	56.677560	1,041	421	7
163	336.645146	282.000004	54.645142	944	380	8
164	334.982922	282.000001	52.982922	981	417	11
165	357.551843	301.500000	56.051842	988	385	10
166	354.307409	297.500004	56.807405	933	338	10
167	345.154450	289.000000	56.154450	849	271	5
168	331.218955	276.500001	54.718955	857	304	7
169	315.832619	261.999998	53.832620	834	310	6
170	332.504577	274.500004	58.004573	848	299	7
171	366.478594	301.999998	64.478596	866	262	9
172	342.301306	285.500001	56.801305	847	276	8
173	340.737813	282.499999	58.237814	869	304	7
174	341.925464	284.999996	56.925468	909	339	8
175	343.869970	284.999998	58.869972	825	255	6
176	329.896082	272.000000	57.896082	828	284	6
177	341.831061	284.000000	57.831061	860	292	6
178	368.926703	307.500001	61.426702	852	237	7
179	342.566906	282.500002	60.066905	787	222	12
180	343.217973	283.499997	59.717976	810	243	8
181	337.253413	276.999997	60.253416	823	269	5
182	342.195076	285.000003	57.195074	844	274	7
183	361.365108	301.499999	59.865110	913	310	8
184	358.372924	294.999999	63.372925	901	311	7
185	366.109585	307.500002	58.609583	928	313	4
186	324.535478	266.999996	57.535482	849	315	5
187	357.518362	299.499999	58.018364	869	270	7
188	359.606012	301.000004	58.606008	931	329	4
189	348.236138	289.000003	59.236135	912	334	2
190	346.036217	285.000001	61.036217	939	369	6
191	335.914611	277.000002	58.914609	898	344	5
192	357.629049	295.500001	62.129048	961	370	2
193	336.604159	285.000000	51.604159	938	368	7
194	344.806240	288.000003	56.806237	961	385	4
195	340.092339	281.999997	58.092342	894	330	6
196	335.610573	278.499996	57.110577	938	381	2
197	343.197680	288.000002	55.197679	894	318	7
198	338.435480	279.000000	59.435479	927	369	10
199	374.524792	317.000004	57.524788	948	314	6
200	341.265678	284.999998	56.265680	902	332	3
201	359.464941	301.000000	58.464941	941	339	4
202	384.916212	323.000003	61.916210	935	289	5
203	371.654343	310.500001	61.154343	953	332	1
204	344.617867	288.500002	56.117864	910	333	11
205	354.845546	295.499996	59.345550	840	249	15
206	356.700606	296.000002	60.700604	850	258	7
207	337.719511	279.500001	58.219510	821	262	7
208	361.356379	299.500002	61.856376	867	268	7
209	352.943192	298.000000	54.943192	905	309	6
210	360.302055	302.000000	58.302055	946	342	7
211	377.283856	314.500004	62.783852	915	286	7
212	357.941543	295.500000	62.441542	909	318	2
213	356.118520	293.500004	62.618516	924	337	10
214	350.459089	291.000002	59.459087	898	316	7
215	345.461087	290.999999	54.461088	998	416	3
216	384.766409	324.500004	60.266405	951	302	4
217	361.585886	302.999999	58.585887	919	313	5
218	349.479398	294.500003	54.979395	896	307	8
219	381.437978	325.000001	56.437977	888	238	9
220	367.334102	310.000000	57.334103	944	324	8
221	350.848702	290.000002	60.848700	806	226	9
222	347.898283	287.499998	60.398285	829	254	8
223	348.792535	289.999997	58.792537	854	274	4
224	361.325925	303.500001	57.825925	876	269	9
225	348.134504	292.500000	55.634504	875	290	3
226	360.189205	304.500000	55.689205	888	279	2
227	364.423530	306.500000	57.923530	909	296	4
228	366.894851	298.999999	67.894852	905	307	0
229	361.438383	303.499997	57.938387	912	305	2
230	347.424871	290.999996	56.424876	888	306	1
231	364.295671	302.999999	61.295673	892	286	6
232	371.444910	307.999998	63.444913	896	280	7
233	379.252165	318.999999	60.252167	968	330	6
234	343.192873	288.500002	54.692871	907	330	6
235	384.111006	324.000000	60.111005	915	267	3
236	344.477193	286.500001	57.977192	961	388	3
237	361.411714	299.999997	61.411717	952	352	4
238	362.857551	302.499999	60.357552	888	283	4
239	363.359206	298.999998	64.359208	923	325	2
240	359.969711	300.000004	59.969707	881	281	9
241	341.795811	280.999997	60.795814	967	405	2
242	349.201970	296.499998	52.701973	861	268	7
243	353.773056	290.999998	62.773058	840	258	6
244	338.045992	279.999997	58.045996	815	255	4
245	333.731324	280.000002	53.731322	857	297	1
246	356.954677	302.499998	54.454679	911	306	5
247	349.766821	292.500000	57.266820	915	330	4
248	355.361422	295.499998	59.861424	845	254	3
249	345.278164	285.500002	59.778162	794	223	10
250	355.687422	296.999998	58.687424	897	303	1
251	343.823135	290.000002	53.823133	881	301	5
252	350.977312	292.500002	58.477310	884	299	8
253	372.651287	313.499998	59.151290	885	258	0
254	342.520012	286.000002	56.520009	831	259	11
255	370.067857	308.500000	61.567857	916	299	3
256	366.767731	309.000003	57.767729	932	314	2
257	380.766137	322.499997	58.266140	879	234	7
258	362.509836	300.500003	62.009833	954	353	6
259	339.173668	280.499996	58.673672	798	237	9
260	401.000781	341.500002	59.500780	964	281	7
261	374.653793	318.500004	56.153789	902	265	8
262	371.143784	308.500002	62.643781	822	205	10
263	369.328223	313.999997	55.328225	943	315	6
264	369.597546	316.000003	53.597543	916	284	5
265	356.591747	300.500000	56.091747	883	282	5
266	362.736300	307.500004	55.236297	879	264	3
267	363.207967	304.500000	58.707967	876	267	11
268	358.305058	303.500002	54.805056	839	232	6
269	379.442527	321.000000	58.442528	938	296	4
270	343.124878	284.500001	58.624877	920	351	9
271	377.912614	317.499999	60.412615	912	277	4
272	358.146495	298.999997	59.146498	849	251	7
273	353.439556	297.000000	56.439556	887	293	7
274	374.274221	311.500001	62.774220	838	215	5
275	360.464947	301.000001	59.464946	853	251	6
276	339.515741	288.000002	51.515739	882	306	11
277	348.717393	288.000001	60.717392	781	205	7
278	364.998752	305.999999	58.998753	952	340	5
279	365.135279	309.500000	55.635279	873	254	7
280	342.307483	283.500002	58.807481	813	246	7
281	350.179314	295.000002	55.179312	919	329	7
282	365.354400	305.500000	59.854400	898	287	8
283	353.013882	296.499999	56.513883	889	296	5
284	374.133062	314.000005	60.133057	896	268	6
285	341.783577	285.999998	55.783579	922	350	7
286	367.458591	306.999998	60.458592	940	326	8
287	367.035104	306.000000	61.035105	893	281	4
288	366.018366	306.999999	59.018367	869	255	4
289	346.922001	290.000004	56.921998	821	241	8
290	350.713779	292.999996	57.713783	855	269	6
291	350.619513	292.000002	58.619511	838	254	7
292	364.142104	307.500003	56.642101	859	244	8
293	375.485081	311.999999	63.485083	859	235	10
294	342.588947	284.500002	58.088945	902	333	5
295	370.109896	310.499996	59.609900	935	314	4
296	352.571397	294.000000	58.571396	895	307	6
297	348.124460	283.500000	64.624460	819	252	9
298	340.108770	283.500001	56.608769	818	251	9
299	354.884467	293.499999	61.384468	844	257	13
300	376.555284	315.499995	61.055289	888	257	8
301	340.427039	282.499998	57.927040	860	295	11
302	395.871622	332.999998	62.871623	915	249	7
303	356.020398	301.000002	55.020396	888	286	5
304	388.198027	327.500000	60.698027	959	304	5
305	353.201933	295.499997	57.701936	884	293	3
306	349.697336	289.499999	60.197337	939	360	9
307	348.482181	289.500001	58.982179	951	372	3
308	360.263747	302.999999	57.263748	902	296	2
309	383.525065	323.500001	60.025064	949	302	5
310	348.255280	285.999999	62.255282	793	221	10
311	357.271104	293.500003	63.771101	883	296	8
312	354.414327	298.999997	55.414329	889	291	2
313	371.581031	312.500002	59.081029	925	300	4
314	380.713118	318.999998	61.713120	895	257	4
315	378.307848	319.500003	58.807845	994	355	2
316	376.537886	320.499996	56.037890	948	307	4
317	367.479712	308.999997	58.479715	915	297	2
318	376.830120	316.500002	60.330119	903	270	4
319	391.816502	331.000000	60.816502	943	281	9
320	383.688218	321.500000	62.188218	876	233	1
321	366.073653	307.500000	58.573654	944	329	0
322	341.030315	285.500001	55.530314	863	292	6
323	352.484587	297.000003	55.484585	892	298	1
324	352.406385	293.500001	58.906384	875	288	4
325	366.246052	306.999995	59.246056	923	309	6
326	360.608203	299.000000	61.608204	861	263	8
327	354.471618	294.500000	59.971618	885	296	3
328	367.525623	308.500002	59.025620	975	358	4
329	376.694114	315.500000	61.194114	941	310	5
330	372.945311	313.000000	59.945311	878	252	6
331	362.614329	306.000002	56.614328	967	355	9
332	365.911110	308.999998	56.911111	946	328	3
333	374.861666	319.500002	55.361664	1,001	362	7
334	367.465229	304.499997	62.965232	943	334	4
335	366.234993	310.000001	56.234992	939	319	8
336	370.239532	318.000000	52.239532	947	311	4
337	356.427811	299.999999	56.427812	964	364	8
338	376.612302	313.999998	62.612304	919	291	4
339	369.771912	315.499997	54.271915	979	348	10
340	384.006989	321.999999	62.006990	953	309	5
341	361.218537	304.999999	56.218538	960	350	6
342	385.188455	328.000002	57.188453	1,012	356	9
343	382.968053	328.999999	53.968054	1,044	386	2
344	383.739235	327.999996	55.739239	1,108	452	1
345	384.070496	322.500000	61.570496	906	261	9
346	386.681976	326.499999	60.181977	956	303	11
347	369.979796	313.000001	56.979795	924	298	9
348	374.327149	316.499999	57.827150	1,064	431	2
349	366.999422	309.500001	57.499421	900	281	3
350	379.989945	321.499999	58.489946	1,048	405	2
351	374.216495	315.999996	58.216498	904	272	9
352	387.123901	329.999998	57.123903	954	294	9
353	365.213648	307.999998	57.213651	908	292	9
354	365.028539	311.499999	53.528541	921	298	9
355	404.664326	345.500000	59.164325	962	271	10
356	379.016127	314.000003	65.016124	1,012	384	3
357	374.369025	320.000001	54.369024	969	329	3
358	363.820337	306.500004	57.320333	903	290	7
359	372.546106	318.500001	54.046106	928	291	6
360	370.574866	312.000000	58.574866	973	349	12
361	369.446405	311.499999	57.946407	901	278	6
362	393.601920	336.500002	57.101918	1,019	346	9
363	393.205523	333.499995	59.705528	939	272	6
364	375.112078	317.999999	57.112079	972	336	11
365	361.396103	308.500002	52.896101	958	341	3
366	378.260892	320.000000	58.260892	932	292	8
367	370.253595	320.000002	50.253593	1,013	373	4
368	383.312271	322.499995	60.812276	929	284	8
369	386.536055	320.999996	65.536059	947	305	8
370	365.901268	311.999998	53.901270	1,031	407	4
371	392.968739	330.000002	62.968737	886	226	9
372	376.813819	314.000002	62.813817	872	244	10
373	402.427722	344.499997	57.927725	997	308	9
374	388.665756	329.000001	59.665755	942	284	7
375	373.975731	317.500000	56.475731	918	283	6
376	359.073529	302.500001	56.573528	973	368	4
377	370.704471	311.999998	58.704473	897	273	9
378	370.648484	314.500004	56.148480	1,079	450	4
379	363.696718	304.499998	59.196720	908	299	6
380	366.592686	315.499995	51.092690	1,016	385	7
381	364.498298	308.999999	55.498299	923	305	9
382	369.596761	311.000002	58.596758	1,005	383	5
383	355.369637	300.500001	54.869636	967	366	7
384	394.938673	338.000003	56.938670	1,002	326	1
385	355.972330	295.500002	60.472328	995	404	1
386	380.927220	327.000000	53.927220	1,049	395	5
387	363.269417	302.499996	60.769420	1,026	421	2
388	362.445173	300.000004	62.445169	781	181	17
389	369.282592	310.999999	58.282593	937	315	11
390	358.475526	303.000003	55.475524	898	292	7
391	367.012686	306.999999	60.012687	946	332	7
392	386.596100	332.499997	54.096103	989	324	6
393	352.046101	296.500000	55.546101	913	320	10
394	402.989174	341.499998	61.489176	948	265	21
395	359.898766	302.000000	57.898766	891	287	9
396	384.424026	324.999998	59.424027	948	298	10
397	399.931025	340.000002	59.931023	968	288	6
398	371.792574	313.000005	58.792569	876	250	8
399	366.066723	312.000006	54.066717	971	347	9
400	381.203011	323.999997	57.203014	959	311	17
401	355.941403	300.499998	55.441405	981	380	11
402	373.041300	320.500001	52.541299	986	345	3
403	383.945715	329.499998	54.445717	1,001	342	17
404	380.292523	320.000000	60.292523	876	236	11
405	369.489484	310.999998	58.489486	895	273	10
406	384.570914	325.999998	58.570916	991	339	9
