Generation	Fitness	Shooting fitness	Aiming fitness	Shots	Misses	Wrong reloads
97	88.557765	31.000000	57.557765	552	490	3
98	88.820335	29.500000	59.320335	619	560	4
99	87.010659	27.000000	60.010659	619	565	8
100	88.688844	29.500001	59.188843	567	508	5
101	92.849988	31.000000	61.849988	678	616	5
102	92.534689	31.000000	61.534689	620	558	8
103	84.008608	27.500000	56.508608	495	440	2
104	90.497904	29.500000	60.997904	667	608	7
105	90.104519	32.000000	58.104519	595	531	5
106	90.047255	30.000000	60.047255	538	478	5
107	85.313271	27.000000	58.313271	555	501	8
108	88.108323	28.500000	59.608323	593	536	1
109	88.531016	29.500000	59.031016	594	535	1
110	83.502427	25.000000	58.502427	507	457	3
111	89.572376	29.500000	60.072377	564	505	2
112	93.303946	34.000000	59.303946	544	476	4
113	84.548730	27.500000	57.048730	477	422	5
114	84.997799	26.500000	58.497799	557	504	5
115	88.180629	30.000000	58.180628	529	469	6
116	84.393738	25.000000	59.393738	559	509	28
117	85.794142	28.000000	57.794142	524	468	4
118	84.684726	26.500000	58.184726	548	495	6
119	88.661469	28.000000	60.661468	588	532	5
120	91.337619	29.500000	61.837619	611	552	4
121	82.018900	22.500000	59.518900	545	500	2
122	86.126119	28.000000	58.126119	672	616	1
123	90.009646	29.500000	60.509646	543	484	4
124	86.517376	28.000001	58.517375	521	465	7
125	84.188720	25.000000	59.188720	575	525	5
126	89.672244	29.500000	60.172245	610	551	2
127	88.790532	30.500000	58.290532	537	476	4
128	83.320766	23.500000	59.820766	626	579	2
129	86.862235	25.500000	61.362235	662	611	6
130	89.434264	27.000001	62.434263	678	624	5
131	95.475033	35.499999	59.975033	713	642	7
132	84.552316	27.500001	57.052315	582	527	6
133	89.642723	31.000000	58.642724	662	600	3
134	90.588163	28.000000	62.588163	600	544	6
135	87.601034	27.000000	60.601034	703	649	10
136	91.324253	30.500000	60.824254	861	800	8
137	89.369067	26.000000	63.369068	641	589	3
138	83.610449	24.000000	59.610449	665	617	5
139	86.370512	27.500000	58.870512	634	579	4
140	83.604517	23.999999	59.604518	646	598	4
141	77.854334	20.000000	57.854334	502	462	0
142	80.448191	21.499999	58.948191	578	535	0
143	84.515942	23.500001	61.015942	707	660	6
144	82.876754	20.999999	61.876755	600	558	20
145	94.470865	31.500001	62.970865	823	760	5
146	86.687146	26.999999	59.687147	654	600	7
147	77.315649	21.000000	56.315649	535	493	3
148	83.269280	24.500000	58.769280	629	580	10
149	82.276444	21.500000	60.776444	567	524	10
150	82.339226	24.500000	57.839226	576	527	0
151	91.674505	26.000000	65.674505	699	647	3
152	86.121544	25.500000	60.621544	688	637	6
153	80.681552	20.500000	60.181552	575	534	0
154	86.169369	27.500000	58.669368	714	659	5
155	89.488635	25.500000	63.988635	556	505	0
156	90.854678	27.500000	63.354679	606	551	0
157	87.995591	24.000000	63.995591	609	561	3
158	82.711093	21.000000	61.711093	589	547	0
159	84.268112	24.000000	60.268112	623	575	8
160	86.562060	25.000000	61.562060	655	605	7
161	87.655836	24.000000	63.655836	607	559	5
162	91.441489	28.500000	62.941489	684	627	7
163	89.842080	29.500000	60.342081	703	644	6
164	92.933349	29.500000	63.433349	678	619	4
165	85.716471	25.500000	60.216472	673	622	4
166	83.533523	23.000000	60.533524	500	454	0
167	88.055138	26.999999	61.055139	514	460	1
168	90.432693	30.000000	60.432693	545	485	18
169	89.739433	31.500000	58.239434	544	481	1
170	94.651630	32.499999	62.151631	596	531	2
171	89.751112	28.000000	61.751112	622	566	3
172	101.010614	36.000000	65.010614	515	443	1
173	89.928547	28.500000	61.428546	666	609	0
174	86.684118	27.499999	59.184119	466	411	1
175	87.182256	28.000000	59.182256	523	467	0
176	89.423408	31.000000	58.423409	607	545	24
177	100.687069	42.499999	58.187070	629	544	23
178	104.849203	47.499998	57.349205	685	590	19
179	104.747118	44.500002	60.247116	618	529	25
180	96.775994	39.500000	57.275994	682	603	17
181	108.022464	48.000001	60.022464	602	506	29
182	105.489164	45.499999	59.989165	578	487	30
183	109.808736	54.500000	55.308737	561	452	29
184	107.804721	49.500001	58.304720	590	491	21
185	108.905253	50.999998	57.905255	430	328	47
186	106.690864	50.000002	56.690862	441	341	43
187	120.598340	62.499999	58.098341	544	419	34
188	112.936128	54.500001	58.436127	530	421	31
189	122.192072	60.999999	61.192073	521	399	31
190	116.809259	56.499998	60.309261	473	360	39
191	112.221036	52.000000	60.221036	628	524	19
192	110.314389	53.500000	56.814389	488	381	31
193	129.689840	67.500001	62.189839	567	432	19
194	117.789958	59.500000	58.289958	538	419	32
195	121.888096	61.500000	60.388096	558	435	25
196	120.919505	59.500000	61.419505	517	398	28
197	118.371525	57.000001	61.371524	492	378	30
198	125.448779	62.999999	62.448780	584	458	17
199	125.914818	63.500000	62.414819	550	423	29
200	131.944153	68.000001	63.944151	614	478	22
201	115.951750	54.500000	61.451750	543	434	27
202	114.663154	57.000000	57.663153	440	326	39
203	115.538681	54.000000	61.538681	499	391	27
204	115.637236	58.500001	57.137236	560	443	28
205	110.651767	51.500000	59.151767	488	385	35
206	116.164147	55.000000	61.164147	603	493	24
207	114.662848	54.000001	60.662847	503	395	27
208	121.855337	58.499998	63.355338	589	472	19
209	107.397487	46.999999	60.397487	437	343	46
210	110.273139	53.000000	57.273140	399	293	44
211	118.765121	59.000001	59.765120	481	363	32
212	117.255503	55.500000	61.755504	471	360	29
213	114.305844	54.000001	60.305843	554	446	28
214	116.114044	58.500001	57.614043	442	325	46
215	124.714404	64.500001	60.214403	653	524	11
216	112.958092	52.500001	60.458092	512	407	31
217	108.902076	49.000000	59.902076	521	423	34
218	122.313510	60.499999	61.813511	610	489	22
219	106.816809	47.000000	59.816809	620	526	27
220	120.032196	60.499999	59.532196	563	442	29
221	108.024243	49.000000	59.024243	547	449	27
222	120.678917	61.000000	59.678917	461	339	32
223	114.597300	52.000001	62.597300	521	417	27
224	126.396041	63.999999	62.396042	538	410	17
225	113.284711	53.000002	60.284708	502	396	30
226	117.898328	58.500000	59.398327	436	319	34
227	113.237867	50.500001	62.737866	602	501	15
228	113.561077	53.500000	60.061077	551	444	27
229	106.702939	38.500000	68.202939	600	523	19
230	113.913467	54.500001	59.413467	532	423	31
231	116.598529	57.500001	59.098528	521	406	38
232	132.577639	69.500002	63.077638	585	446	14
233	106.570115	44.500000	62.070116	402	313	40
234	119.076904	58.499999	60.576905	502	385	26
235	109.204528	52.000000	57.204528	557	453	26
236	121.179117	61.500001	59.679116	569	446	37
237	107.277841	48.999999	58.277842	687	589	4
238	116.849902	59.000000	57.849902	749	631	5
239	116.406390	55.500000	60.906389	554	443	26
240	110.408141	54.000000	56.408142	750	642	9
241	132.199651	72.000000	60.199651	784	640	3
242	116.353370	56.000000	60.353370	674	562	10
243	119.112849	58.499999	60.612850	750	633	8
244	132.277481	72.500000	59.777481	824	679	3
245	131.732124	68.999998	62.732125	598	460	29
246	126.618732	70.000000	56.618732	791	651	8
247	119.645823	60.000000	59.645823	763	643	6
248	131.253244	76.000000	55.253244	754	602	4
249	116.628184	59.000000	57.628184	579	461	22
250	119.458495	64.999999	54.458496	795	665	8
251	114.847780	58.499999	56.347781	773	656	6
252	118.603315	61.499999	57.103316	726	603	7
253	124.645392	70.500000	54.145392	788	647	7
254	127.686533	65.499999	62.186534	505	374	23
255	116.615467	60.500000	56.115466	776	655	4
256	120.905784	63.500000	57.405783	753	626	6
257	114.498748	54.999999	59.498749	455	345	33
258	121.888521	64.999999	56.888522	749	619	4
259	123.099524	62.499999	60.599525	501	376	29
260	119.602326	66.500000	53.102326	845	712	5
261	116.288755	55.999999	60.288757	488	376	31
262	118.542571	61.500001	57.042570	472	349	37
263	114.954084	59.500000	55.454084	762	643	5
264	145.224712	84.500001	60.724711	751	582	5
265	120.912547	64.500000	56.412548	750	621	5
266	126.111199	67.500001	58.611198	802	667	8
267	117.066178	63.999999	53.066179	717	589	6
268	122.954046	63.999999	58.954047	793	665	6
269	117.750048	62.499999	55.250049	794	669	4
270	111.007907	59.000001	52.007906	775	657	9
271	124.144353	67.499999	56.644354	742	607	8
272	119.090229	56.500000	62.590229	565	452	20
273	125.583196	66.999999	58.583198	759	625	6
274	119.508726	59.500000	60.008726	507	388	36
275	134.261037	76.499999	57.761037	725	572	12
276	114.236712	57.500001	56.736711	775	660	4
277	123.008037	67.000001	56.008036	801	667	4
278	115.863978	60.000000	55.863978	740	620	8
279	135.688575	80.500000	55.188575	827	666	4
280	122.878332	68.000000	54.878331	783	647	4
281	122.983862	69.499999	53.483862	841	702	4
282	122.759674	64.500001	58.259673	808	679	4
283	115.711985	61.000000	54.711986	770	648	7
284	128.203844	72.000000	56.203843	733	589	9
285	127.164399	70.999998	56.164401	731	589	2
286	125.983465	64.499999	61.483465	506	377	29
287	115.168093	62.000000	53.168093	694	570	5
288	122.501089	67.000000	55.501089	752	618	9
289	124.988790	70.000001	54.988789	829	689	3
290	117.474141	64.999999	52.474141	780	650	6
291	118.848716	63.500001	55.348715	723	596	10
292	112.033899	42.000000	70.033899	600	516	20
293	117.433264	65.000000	52.433264	700	570	7
294	124.074636	71.000001	53.074636	843	701	3
295	112.624354	61.500001	51.124353	748	625	4
296	121.507106	62.000001	59.507105	500	376	35
297	122.667498	64.000000	58.667498	717	589	4
298	131.947701	68.999999	62.947702	560	422	20
299	121.819672	63.500000	58.319672	715	588	6
300	121.599344	60.999999	60.599345	505	383	29
301	120.633131	64.000000	56.633131	801	673	4
302	124.410474	62.000000	62.410474	525	401	25
303	128.971992	75.000000	53.971992	780	630	3
304	123.167788	64.000000	59.167788	524	396	29
305	115.428848	58.000001	57.428846	417	301	36
306	116.606827	60.500001	56.106826	799	678	5
307	118.231320	62.499999	55.731321	686	561	8
308	126.573260	63.999998	62.573262	545	417	15
309	117.773532	62.500001	55.273531	764	639	7
310	133.450323	71.000000	62.450323	568	426	25
311	125.994575	67.499999	58.494575	758	623	5
312	121.970331	66.500001	55.470330	740	607	4
313	116.756825	57.000000	59.756825	466	352	41
314	118.835458	65.999999	52.835460	740	608	1
315	140.441270	76.500000	63.941270	664	511	15
316	126.330518	70.999999	55.330519	685	543	4
317	131.155013	74.499999	56.655014	790	641	9
318	123.027102	60.000001	63.027101	570	450	24
319	114.672832	54.500000	60.172831	479	370	26
320	116.460449	44.500000	71.960449	600	511	20
321	125.586250	69.500000	56.086250	765	626	7
322	124.118140	64.999999	59.118141	769	639	6
323	124.198776	68.499999	55.698776	806	669	4
324	121.675770	67.000001	54.675769	794	660	4
325	133.213145	69.500001	63.713144	761	622	11
326	117.796807	46.000000	71.796807	600	508	18
327	124.273311	69.999999	54.273311	746	606	8
328	118.898992	66.000000	52.898992	746	614	4
329	121.089363	50.500001	70.589362	600	499	20
330	122.099515	62.000000	60.099515	495	371	32
331	122.747821	66.000001	56.747820	733	601	9
332	119.448610	58.999998	60.448612	520	402	32
333	119.755912	47.500000	72.255912	600	505	20
334	114.382219	42.000000	72.382220	600	516	20
335	111.511135	39.500000	72.011135	600	521	20
336	115.014226	43.000000	72.014226	600	514	19
337	110.424693	38.500000	71.924693	600	523	19
338	117.402183	43.999999	73.402184	600	512	20
339	115.262896	42.999999	72.262897	600	514	20
340	114.442013	44.000000	70.442013	600	512	20
341	117.796508	45.500001	72.296508	600	509	20
342	117.013951	44.500000	72.513951	600	511	20
343	114.502269	42.500000	72.002268	600	515	19
344	118.430822	46.500000	71.930822	600	507	19
345	116.655554	44.000000	72.655554	600	512	20
346	116.096924	43.500000	72.596924	600	513	20
347	112.054002	40.000000	72.054002	600	520	20
348	123.369051	59.500000	63.869051	611	492	30
349	121.414278	49.500000	71.914278	600	501	20
350	118.786454	46.499999	72.286456	600	507	20
351	118.561529	46.000001	72.561528	600	508	20
352	113.690782	40.500000	73.190782	600	519	20
353	119.100452	46.500000	72.600453	600	507	20
354	120.193303	47.500000	72.693303	600	505	20
355	119.456199	46.500001	72.956198	600	507	20
356	117.419335	44.500000	72.919335	600	511	20
357	121.383183	59.500002	61.883181	586	467	34
358	120.012933	46.999999	73.012934	600	506	20
359	118.954094	46.000000	72.954094	600	508	20
360	116.702079	44.000000	72.702079	600	512	20
361	117.562427	44.499999	73.062428	600	511	20
362	117.932471	45.000000	72.932471	600	510	20
363	123.415203	64.000000	59.415203	644	516	23
364	117.926031	45.000000	72.926032	600	510	20
365	119.457564	47.000000	72.457563	600	506	20
366	116.754114	44.000000	72.754115	600	512	20
367	125.541653	64.499999	61.041654	619	490	18
368	126.789760	62.500001	64.289759	650	525	20
369	118.809108	46.500000	72.309108	600	507	20
370	117.287905	45.000001	72.287904	600	510	20
371	121.175410	60.000000	61.175410	533	413	35
372	117.209301	44.000000	73.209301	600	512	20
373	129.990373	65.999999	63.990374	605	473	37
374	116.746058	44.000000	72.746057	600	512	20
375	116.695279	43.499999	73.195280	600	513	20
376	117.636000	45.000000	72.636000	600	510	20
